gols_mandante,gols_visitante,att_m,def_v,att_v,def_m,pred_gols_mandante,pred_gols_visitante,data,time_mandante,time_visitante,campeonato,rodada,resultado
1,0,2.4,1.0,1.6,0.4,1.6892914197462083,0.9408424786227716,2103-12-22,Time4_SerieA,Time1_SerieA,Brasileiro Série A,5,H
1,0,1.0,1.4,0.8,1.0,1.5037845376168275,0.9000806780605921,2103-12-29,Time1_SerieA,Time10_SerieA,Brasileiro Série A,25,H
0,1,1.6,1.6,1.4,0.8,1.6561838837890046,0.9629094980233588,2104-01-05,Time14_SerieA,Time13_SerieA,Brasileiro Série A,31,A
1,1,1.8,0.8,1.4,2.4,1.5338455719852668,1.198949736386469,2104-01-12,Time14_SerieA,Time20_SerieA,Brasileiro Série A,21,D
1,0,0.6,1.6,1.8,0.8,1.4703806191126587,1.0257844640307223,2104-01-19,Time17_SerieA,Time15_SerieA,Brasileiro Série A,20,H
5,0,0.4,3.4,0.6,0.8,1.800259161836194,0.8484850161426967,2104-01-26,Time17_SerieA,Time14_SerieA,Brasileiro Série A,22,H
0,0,1.0,1.2,1.6,1.0,1.466459071391203,1.0214632166775823,2104-02-02,Time15_SerieA,Time20_SerieA,Brasileiro Série A,4,D
0,0,0.6,0.4,1.4,1.4,1.2645492791983284,1.0454211577055068,2104-02-09,Time4_SerieA,Time5_SerieA,Brasileiro Série A,13,D
0,3,1.2,1.0,1.6,1.0,1.4645022213561352,1.0214632166775823,2104-02-16,Time14_SerieA,Time20_SerieA,Brasileiro Série A,20,A
1,0,0.6,1.4,0.8,0.6,1.4338842722194525,0.8520744881572753,2104-02-23,Time16_SerieA,Time20_SerieA,Brasileiro Série A,13,H
1,1,0.8,0.2,2.2,0.8,1.262861858560672,1.0927649678467195,2104-03-01,Time17_SerieA,Time16_SerieA,Brasileiro Série A,17,D
0,1,0.4,2.4,1.6,3.8,1.587657016382791,1.499166495077026,2104-03-08,Time2_SerieA,Time8_SerieA,Brasileiro Série A,36,A
2,1,1.6,1.0,1.0,1.4,1.5358950777610574,0.9813425699914472,2104-03-15,Time7_SerieA,Time14_SerieA,Brasileiro Série A,33,H
2,2,1.4,0.8,1.6,2.0,1.4625479825511625,1.1714733773439212,2104-03-22,Time7_SerieA,Time12_SerieA,Brasileiro Série A,1,D
3,0,1.6,1.4,0.8,1.2,1.6150757103296878,0.9250887021981548,2104-03-29,Time6_SerieA,Time13_SerieA,Brasileiro Série A,15,H
3,0,0.8,0.6,1.8,0.8,1.3279666969415571,1.0257844640307223,2104-04-05,Time13_SerieA,Time10_SerieA,Brasileiro Série A,13,H
1,0,0.6,1.8,1.4,1.8,1.5078058996460166,1.1043205700494807,2104-04-12,Time10_SerieA,Time3_SerieA,Brasileiro Série A,17,H
2,0,1.8,1.2,1.0,0.2,1.612920545537126,0.8325474772600828,2104-04-19,Time11_SerieA,Time16_SerieA,Brasileiro Série A,24,H
1,3,1.8,1.0,2.2,0.8,1.5728862122659035,1.0927649678467195,2104-04-26,Time16_SerieA,Time4_SerieA,Brasileiro Série A,8,A
2,0,1.8,0.6,0.8,1.2,1.4957739602215283,0.9250887021981548,2104-05-03,Time1_SerieA,Time11_SerieA,Brasileiro Série A,27,H
0,1,1.4,0.6,0.8,0.8,1.42624604968744,0.8757486985766706,2104-05-10,Time14_SerieA,Time10_SerieA,Brasileiro Série A,23,A
0,0,0.8,0.8,1.0,1.2,1.3617671466523178,0.9548138288888376,2104-05-17,Time9_SerieA,Time13_SerieA,Brasileiro Série A,8,D
3,0,1.6,0.8,0.4,1.0,1.4977725951732743,0.8449106652349255,2104-05-24,Time10_SerieA,Time3_SerieA,Brasileiro Série A,8,H
2,1,1.2,0.8,1.2,2.0,1.4281517822917658,1.0996684793738305,2104-05-31,Time14_SerieA,Time15_SerieA,Brasileiro Série A,26,H
2,1,1.2,1.4,1.2,0.4,1.540002308545804,0.8831739908107757,2104-06-07,Time11_SerieA,Time4_SerieA,Brasileiro Série A,13,H
2,0,0.6,3.2,0.2,1.4,1.7978568873556473,0.8647276489119325,2104-06-14,Time19_SerieA,Time12_SerieA,Brasileiro Série A,37,H
4,0,0.8,1.2,1.2,1.0,1.4319708901530075,0.9588531194511032,2104-06-21,Time5_SerieA,Time12_SerieA,Brasileiro Série A,28,H
2,2,2.6,1.6,0.8,1.2,1.8654660033384665,0.9250887021981548,2104-06-28,Time9_SerieA,Time17_SerieA,Brasileiro Série A,25,D
0,0,1.0,1.6,1.4,0.4,1.542060040878017,0.911552305997618,2104-07-05,Time11_SerieA,Time16_SerieA,Brasileiro Série A,16,D
2,1,0.6,0.8,0.4,1.8,1.3297411098714822,0.942797766922813,2104-07-12,Time1_SerieA,Time6_SerieA,Brasileiro Série A,2,H
0,1,0.2,1.0,0.2,3.0,1.300203258833205,1.0767003429058524,2104-07-19,Time19_SerieA,Time9_SerieA,Brasileiro Série A,18,A
1,2,1.4,1.6,1.4,0.8,1.617233754827202,0.9629094980233588,2104-07-26,Time1_SerieA,Time2_SerieA,Brasileiro Série A,17,A
2,0,1.8,1.0,2.2,1.4,1.5728862122659035,1.186403935293434,2104-08-02,Time6_SerieA,Time4_SerieA,Brasileiro Série A,30,H
2,0,0.4,0.4,1.6,0.6,1.2348096120119494,0.9669830368955477,2104-08-09,Time9_SerieA,Time6_SerieA,Brasileiro Série A,13,H
2,1,1.0,1.2,1.6,1.2,1.466459071391203,1.0498437578901176,2104-08-16,Time13_SerieA,Time7_SerieA,Brasileiro Série A,32,H
3,1,1.8,1.8,1.4,0.2,1.7392418610031752,0.8869102127401042,2104-08-23,Time14_SerieA,Time9_SerieA,Brasileiro Série A,29,H
1,1,1.8,1.2,2.0,1.6,1.612920545537126,1.181406058015203,2104-08-30,Time13_SerieA,Time4_SerieA,Brasileiro Série A,30,D
2,1,1.0,1.2,2.8,1.2,1.466459071391203,1.2692191329424731,2104-09-06,Time18_SerieA,Time14_SerieA,Brasileiro Série A,18,H
1,0,1.2,1.2,1.2,1.2,1.5017778803001816,0.9854940890220514,2104-09-13,Time15_SerieA,Time17_SerieA,Brasileiro Série A,13,H
1,0,0.4,0.4,0.6,0.8,1.2348096120119494,0.8484850161426967,2104-09-20,Time12_SerieA,Time18_SerieA,Brasileiro Série A,21,H
0,0,1.2,1.0,1.2,2.0,1.4645022213561352,1.0996684793738305,2104-09-27,Time1_SerieA,Time18_SerieA,Brasileiro Série A,30,D
1,1,1.0,1.6,0.6,1.8,1.542060040878017,0.9730919246602086,2104-10-04,Time17_SerieA,Time4_SerieA,Brasileiro Série A,21,D
1,1,1.6,0.6,1.2,1.6,1.4605963514918463,1.0410171882859462,2104-10-11,Time10_SerieA,Time6_SerieA,Brasileiro Série A,17,D
1,0,0.6,0.4,0.8,1.0,1.2645492791983284,0.9000806780605921,2104-10-18,Time17_SerieA,Time13_SerieA,Brasileiro Série A,19,H
4,1,1.4,0.4,1.8,0.8,1.390845167828789,1.0257844640307223,2104-10-25,Time7_SerieA,Time11_SerieA,Brasileiro Série A,15,H
6,1,1.2,2.2,0.0,1.4,1.7028800050359831,0.8378070722098161,2104-11-01,Time3_SerieA,Time15_SerieA,Brasileiro Série A,9,H
2,2,0.8,0.8,2.2,0.8,1.3617671466523178,1.0927649678467195,2104-11-08,Time15_SerieA,Time14_SerieA,Brasileiro Série A,10,D
0,2,0.8,0.6,0.6,1.8,1.3279666969415571,0.9730919246602086,2104-11-15,Time11_SerieA,Time20_SerieA,Brasileiro Série A,31,A
0,0,0.6,1.4,0.8,0.4,1.4338842722194525,0.8290402652592918,2104-11-22,Time17_SerieA,Time8_SerieA,Brasileiro Série A,23,D
1,2,2.0,0.6,0.4,1.0,1.531798801079837,0.8449106652349255,2104-11-29,Time6_SerieA,Time14_SerieA,Brasileiro Série A,30,A
2,0,1.2,3.0,0.2,1.0,1.8829843925945653,0.8186070280163017,2104-12-06,Time19_SerieA,Time4_SerieA,Brasileiro Série A,33,H
2,1,0.4,0.8,1.2,1.0,1.2984682613537126,0.9588531194511032,2104-12-13,Time20_SerieA,Time12_SerieA,Brasileiro Série A,9,H
4,2,1.6,1.0,0.8,1.0,1.5358950777610574,0.9000806780605921,2104-12-20,Time20_SerieA,Time4_SerieA,Brasileiro Série A,1,H
1,0,1.4,1.4,1.2,0.8,1.57709236330152,0.9329323381264232,2104-12-27,Time11_SerieA,Time5_SerieA,Brasileiro Série A,35,H
1,0,0.8,1.2,1.6,1.0,1.4319708901530075,1.0214632166775823,2105-01-03,Time11_SerieA,Time10_SerieA,Brasileiro Série A,11,H
2,1,1.2,1.4,2.2,1.0,1.540002308545804,1.1231265713770575,2105-01-10,Time6_SerieA,Time20_SerieA,Brasileiro Série A,34,H
1,0,0.2,0.2,0.4,2.4,1.17584093668397,1.023586053519958,2105-01-17,Time2_SerieA,Time20_SerieA,Brasileiro Série A,16,H
1,1,1.0,1.4,2.0,1.8,1.5037845376168275,1.2142304835753284,2105-01-24,Time16_SerieA,Time19_SerieA,Brasileiro Série A,9,D
0,0,0.8,2.0,0.6,1.2,1.583422689111253,0.8962889738731465,2105-01-31,Time4_SerieA,Time11_SerieA,Brasileiro Série A,32,D
0,0,0.8,1.0,1.0,0.2,1.396427911914124,0.8325474772600828,2105-02-07,Time10_SerieA,Time16_SerieA,Brasileiro Série A,15,D
0,1,0.8,0.8,0.6,1.4,1.3617671466523178,0.9211916485324309,2105-02-14,Time2_SerieA,Time14_SerieA,Brasileiro Série A,12,A
0,3,1.4,1.0,1.6,1.4,1.499773900676706,1.079012829816599,2105-02-21,Time19_SerieA,Time10_SerieA,Brasileiro Série A,33,A
2,2,1.6,1.2,2.2,1.2,1.574987883669843,1.1543317478586317,2105-02-28,Time12_SerieA,Time2_SerieA,Brasileiro Série A,14,D
1,2,0.8,1.0,1.2,0.8,1.396427911914124,0.9329323381264232,2105-03-07,Time9_SerieA,Time7_SerieA,Brasileiro Série A,8,A
3,0,1.4,0.6,1.4,1.0,1.42624604968744,0.9896631708393812,2105-03-14,Time3_SerieA,Time2_SerieA,Brasileiro Série A,8,H
5,1,2.2,0.8,1.2,1.8,1.608618839701219,1.0699410210121056,2105-03-21,Time4_SerieA,Time16_SerieA,Brasileiro Série A,27,H
1,0,0.4,1.6,2.0,1.0,1.4358002109237151,1.0881615566131777,2105-03-28,Time5_SerieA,Time13_SerieA,Brasileiro Série A,12,H
3,0,1.6,2.2,0.6,1.0,1.7858935135861915,0.8720594959435266,2105-04-04,Time5_SerieA,Time15_SerieA,Brasileiro Série A,1,H
1,2,1.0,1.6,1.6,1.2,1.542060040878017,1.0498437578901176,2105-04-11,Time13_SerieA,Time17_SerieA,Brasileiro Série A,11,A
0,0,1.0,1.8,1.2,1.8,1.5813097622623815,1.0699410210121056,2105-04-18,Time4_SerieA,Time14_SerieA,Brasileiro Série A,31,D
1,1,1.8,0.6,1.4,0.6,1.4957739602215283,0.936879060172764,2105-04-25,Time2_SerieA,Time5_SerieA,Brasileiro Série A,17,D
0,0,2.0,0.4,0.2,1.6,1.4937779922578704,0.8887534173163862,2105-05-02,Time3_SerieA,Time7_SerieA,Brasileiro Série A,33,D
1,0,2.6,0.4,1.0,2.0,1.6043286066394369,1.0654337585537748,2105-05-09,Time19_SerieA,Time7_SerieA,Brasileiro Série A,32,H
1,2,1.2,2.2,1.4,1.2,1.7028800050359831,1.017160173127816,2105-05-16,Time20_SerieA,Time17_SerieA,Brasileiro Série A,29,A
3,0,0.8,0.6,1.8,1.0,1.3279666969415571,1.054285067656268,2105-05-23,Time19_SerieA,Time12_SerieA,Brasileiro Série A,21,H
0,0,0.8,0.8,1.4,0.6,1.3617671466523178,0.936879060172764,2105-05-30,Time4_SerieA,Time13_SerieA,Brasileiro Série A,21,D
2,2,1.8,0.6,0.4,1.2,1.4957739602215283,0.868385834545089,2105-06-06,Time9_SerieA,Time13_SerieA,Brasileiro Série A,23,D
1,1,1.4,1.0,1.0,1.6,1.499773900676706,1.0086083910181172,2105-06-13,Time4_SerieA,Time2_SerieA,Brasileiro Série A,6,D
1,0,0.8,1.4,1.0,1.8,1.4684185361454585,1.036631771146972,2105-06-20,Time6_SerieA,Time4_SerieA,Brasileiro Série A,22,H
0,1,1.4,1.0,1.8,2.0,1.499773900676706,1.2091153834278427,2105-06-27,Time3_SerieA,Time7_SerieA,Brasileiro Série A,38,A
0,2,0.6,1.0,1.2,2.6,1.3635867233315615,1.1938990083275258,2105-07-04,Time7_SerieA,Time19_SerieA,Brasileiro Série A,37,A
2,0,0.0,1.4,1.0,0.4,1.3350785870313238,0.8556791452477224,2105-07-11,Time4_SerieA,Time5_SerieA,Brasileiro Série A,8,H
2,1,0.8,1.4,1.6,0.6,1.4684185361454585,0.9669830368955477,2105-07-18,Time5_SerieA,Time20_SerieA,Brasileiro Série A,35,H
2,2,1.8,1.6,2.6,1.2,1.696072103822437,1.2297059855796424,2105-07-25,Time16_SerieA,Time6_SerieA,Brasileiro Série A,11,D
2,1,1.0,0.0,0.0,0.8,1.2611766896252272,0.7716817106634731,2105-08-01,Time16_SerieA,Time9_SerieA,Brasileiro Série A,24,H
0,0,1.4,0.6,0.8,0.4,1.42624604968744,0.8290402652592918,2105-08-08,Time12_SerieA,Time4_SerieA,Brasileiro Série A,21,D
2,2,1.0,0.2,0.6,0.8,1.2932771476956282,0.8484850161426967,2105-08-15,Time12_SerieA,Time18_SerieA,Brasileiro Série A,2,D
2,3,3.0,1.4,1.2,1.2,1.907845420978928,0.9854940890220514,2105-08-22,Time9_SerieA,Time1_SerieA,Brasileiro Série A,19,A
1,0,1.4,1.6,1.4,1.0,1.617233754827202,0.9896631708393812,2105-08-29,Time2_SerieA,Time10_SerieA,Brasileiro Série A,28,H
1,2,1.6,1.6,1.8,0.8,1.6561838837890046,1.0257844640307223,2105-09-05,Time9_SerieA,Time7_SerieA,Brasileiro Série A,17,A
0,1,0.5,0.4,0.4,1.0,1.249590975006173,0.8449106652349255,2105-09-12,Time15_SerieA,Time12_SerieA,Brasileiro Série A,6,A
0,1,1.8,1.6,0.4,1.4,1.696072103822437,0.8925132427212249,2105-09-19,Time7_SerieA,Time13_SerieA,Brasileiro Série A,19,A
4,2,0.8,1.6,1.0,1.4,1.5057938762045455,0.9813425699914472,2105-09-26,Time1_SerieA,Time18_SerieA,Brasileiro Série A,38,H
1,0,0.6,2.8,0.4,1.4,1.7097152326343152,0.8925132427212249,2105-10-03,Time12_SerieA,Time14_SerieA,Brasileiro Série A,28,H
2,1,0.6,0.8,1.2,0.4,1.3297411098714822,0.8831739908107757,2105-10-10,Time16_SerieA,Time12_SerieA,Brasileiro Série A,2,H
2,1,1.0,1.6,2.2,0.6,1.542060040878017,1.063224132867697,2105-10-17,Time11_SerieA,Time5_SerieA,Brasileiro Série A,38,H
2,0,1.2,0.8,0.4,2.2,1.4281517822917658,0.9959153397035692,2105-10-24,Time8_SerieA,Time9_SerieA,Brasileiro Série A,37,H
1,1,1.4,1.6,2.0,1.0,1.617233754827202,1.0881615566131777,2105-10-31,Time16_SerieA,Time14_SerieA,Brasileiro Série A,4,D
1,1,1.2,0.2,0.6,1.0,1.3244249712775562,0.8720594959435266,2105-11-07,Time6_SerieA,Time11_SerieA,Brasileiro Série A,22,D
1,2,0.3333333333333333,0.4,0.6,1.0,1.2250526360638967,0.8720594959435266,2105-11-14,Time4_SerieA,Time11_SerieA,Brasileiro Série A,26,A
0,1,1.0,1.2,1.0,0.6,1.466459071391203,0.8794535081909113,2105-11-21,Time17_SerieA,Time15_SerieA,Brasileiro Série A,36,A
2,1,1.0,1.4,1.6,1.4,1.5037845376168275,1.079012829816599,2105-11-28,Time6_SerieA,Time19_SerieA,Brasileiro Série A,13,H
0,2,0.4,0.4,1.2,2.6,1.2348096120119494,1.1938990083275258,2105-12-05,Time13_SerieA,Time18_SerieA,Brasileiro Série A,32,A
6,0,1.2,1.2,0.6,1.6,1.5017778803001816,0.9467862241558722,2105-12-12,Time16_SerieA,Time6_SerieA,Brasileiro Série A,17,H
2,0,1.8,1.8,1.4,1.0,1.7392418610031752,0.9896631708393812,2105-12-19,Time12_SerieA,Time2_SerieA,Brasileiro Série A,36,H
2,0,0.4,1.2,2.2,1.0,1.3654087313070071,1.1231265713770575,2105-12-26,Time20_SerieA,Time2_SerieA,Brasileiro Série A,19,H
3,2,1.6,0.6,0.6,1.4,1.4605963514918463,0.9211916485324309,2106-01-02,Time20_SerieA,Time4_SerieA,Brasileiro Série A,35,H
1,0,0.8,0.6,1.8,0.6,1.3279666969415571,0.99805432034238,2106-01-09,Time16_SerieA,Time17_SerieA,Brasileiro Série A,28,H
0,2,1.0,1.0,1.4,1.4,1.4300600613127912,1.0454211577055068,2106-01-16,Time11_SerieA,Time7_SerieA,Brasileiro Série A,1,A
0,1,0.8,2.2,0.0,0.4,1.6237252050534414,0.7305237348841807,2106-01-23,Time3_SerieA,Time15_SerieA,Brasileiro Série A,18,A
0,1,1.4,1.8,1.4,1.4,1.6583968565273248,1.0454211577055068,2106-01-30,Time11_SerieA,Time8_SerieA,Brasileiro Série A,33,A
1,1,2.2,1.25,0.5,1.6,1.7022110482307704,0.931932094706648,2106-02-06,Time18_SerieA,Time1_SerieA,Brasileiro Série A,12,D
0,0,0.4,0.8,1.4,2.4,1.2984682613537126,1.198949736386469,2106-02-13,Time8_SerieA,Time17_SerieA,Brasileiro Série A,8,D
1,2,1.2,1.2,1.0,0.2,1.5017778803001816,0.8325474772600828,2106-02-20,Time3_SerieA,Time7_SerieA,Brasileiro Série A,24,A
2,0,2.0,1.0,1.0,1.6,1.6107682566068249,1.0086083910181172,2106-02-27,Time4_SerieA,Time3_SerieA,Brasileiro Série A,16,H
1,1,0.8,1.6,1.4,0.4,1.5057938762045455,0.911552305997618,2106-03-06,Time11_SerieA,Time12_SerieA,Brasileiro Série A,4,D
1,1,0.8,0.8,1.4,1.2,1.3617671466523178,1.017160173127816,2106-03-13,Time16_SerieA,Time19_SerieA,Brasileiro Série A,38,D
2,1,1.0,1.6,1.6,0.6,1.542060040878017,0.9669830368955477,2106-03-20,Time4_SerieA,Time5_SerieA,Brasileiro Série A,27,H
1,1,0.8,1.0,1.2,1.6,1.396427911914124,1.0410171882859462,2106-03-27,Time2_SerieA,Time17_SerieA,Brasileiro Série A,9,D
5,2,1.4,0.8,1.8,0.6,1.4625479825511625,0.99805432034238,2106-04-03,Time11_SerieA,Time6_SerieA,Brasileiro Série A,16,H
1,0,0.4,1.2,0.6,1.8,1.3654087313070071,0.9730919246602086,2106-04-10,Time13_SerieA,Time14_SerieA,Brasileiro Série A,12,H
2,3,1.0,1.0,1.0,1.2,1.4300600613127912,0.9548138288888376,2106-04-17,Time11_SerieA,Time3_SerieA,Brasileiro Série A,31,A
2,2,0.8,0.6,0.8,0.4,1.3279666969415571,0.8290402652592918,2106-04-24,Time19_SerieA,Time13_SerieA,Brasileiro Série A,24,D
1,0,1.4,1.6,0.2,1.2,1.617233754827202,0.8413513717343789,2106-05-01,Time11_SerieA,Time4_SerieA,Brasileiro Série A,14,H
0,1,1.2,1.0,1.8,0.8,1.4645022213561352,1.0257844640307223,2106-05-08,Time4_SerieA,Time13_SerieA,Brasileiro Série A,25,A
0,0,1.0,1.8,1.0,0.8,1.5813097622623815,0.9038884228566628,2106-05-15,Time8_SerieA,Time20_SerieA,Brasileiro Série A,34,D
1,0,1.6,0.6,1.4,1.8,1.4605963514918463,1.1043205700494807,2106-05-22,Time11_SerieA,Time1_SerieA,Brasileiro Série A,3,H
0,0,1.6,1.4,0.4,1.4,1.6150757103296878,0.8925132427212249,2106-05-29,Time10_SerieA,Time16_SerieA,Brasileiro Série A,24,D
2,0,1.4,1.4,1.0,1.8,1.57709236330152,1.036631771146972,2106-06-05,Time9_SerieA,Time12_SerieA,Brasileiro Série A,9,H
0,1,0.2,0.8,1.2,1.2,1.2679308876190831,0.9854940890220514,2106-06-12,Time2_SerieA,Time17_SerieA,Brasileiro Série A,26,A
1,1,1.8,1.6,1.4,1.4,1.696072103822437,1.0454211577055068,2106-06-19,Time17_SerieA,Time18_SerieA,Brasileiro Série A,20,D
2,0,0.6,1.0,1.2,1.4,1.3635867233315615,1.0128752566955892,2106-06-26,Time4_SerieA,Time20_SerieA,Brasileiro Série A,10,H
1,4,1.0,0.6,1.0,1.2,1.3599499980249428,0.9548138288888376,2106-07-03,Time12_SerieA,Time1_SerieA,Brasileiro Série A,19,A
1,3,1.4,1.4,2.0,1.0,1.57709236330152,1.0881615566131777,2106-07-10,Time8_SerieA,Time18_SerieA,Brasileiro Série A,3,A
0,0,1.2,1.4,1.2,0.8,1.540002308545804,0.9329323381264232,2106-07-17,Time11_SerieA,Time13_SerieA,Brasileiro Série A,24,D
0,2,1.2,1.2,1.6,1.2,1.5017778803001816,1.0498437578901176,2106-07-24,Time20_SerieA,Time14_SerieA,Brasileiro Série A,5,A
1,0,1.4,1.4,2.4,0.8,1.57709236330152,1.12787790029871,2106-07-31,Time15_SerieA,Time18_SerieA,Brasileiro Série A,3,H
2,0,1.4,1.0,1.8,1.0,1.499773900676706,1.054285067656268,2106-08-07,Time18_SerieA,Time17_SerieA,Brasileiro Série A,27,H
1,0,0.4,1.8,1.0,1.2,1.4723453237912276,0.9548138288888376,2106-08-14,Time19_SerieA,Time3_SerieA,Brasileiro Série A,16,H
0,0,1.0,0.6,1.0,1.8,1.3599499980249428,1.036631771146972,2106-08-21,Time16_SerieA,Time11_SerieA,Brasileiro Série A,15,D
2,2,1.4,1.6,1.6,1.4,1.617233754827202,1.079012829816599,2106-08-28,Time13_SerieA,Time14_SerieA,Brasileiro Série A,35,D
2,0,1.2,1.0,0.8,1.2,1.4645022213561352,0.9250887021981548,2106-09-04,Time20_SerieA,Time13_SerieA,Brasileiro Série A,12,H
0,2,1.0,0.8,1.0,0.6,1.3945645117949474,0.8794535081909113,2106-09-11,Time15_SerieA,Time1_SerieA,Brasileiro Série A,26,A
1,1,1.0,1.0,0.2,1.4,1.4300600613127912,0.8647276489119325,2106-09-18,Time15_SerieA,Time3_SerieA,Brasileiro Série A,34,D
2,1,1.6,0.8,1.8,1.6,1.4977725951732743,1.1446266946617103,2106-09-25,Time14_SerieA,Time1_SerieA,Brasileiro Série A,23,H
3,0,0.6,0.8,1.0,1.6,1.3297411098714822,1.0086083910181172,2106-10-02,Time16_SerieA,Time19_SerieA,Brasileiro Série A,31,H
0,0,1.0,0.8,0.8,0.6,1.3945645117949474,0.8520744881572753,2106-10-09,Time10_SerieA,Time5_SerieA,Brasileiro Série A,20,D
2,1,0.8,1.0,0.6,1.2,1.396427911914124,0.8962889738731465,2106-10-16,Time20_SerieA,Time18_SerieA,Brasileiro Série A,12,H
0,1,0.8,1.6,0.6,1.2,1.5057938762045455,0.8962889738731465,2106-10-23,Time11_SerieA,Time13_SerieA,Brasileiro Série A,23,A
1,3,0.4,1.2,1.4,1.0,1.3654087313070071,0.9896631708393812,2106-10-30,Time4_SerieA,Time5_SerieA,Brasileiro Série A,4,A
1,1,1.6,1.0,1.2,1.0,1.5358950777610574,0.9588531194511032,2106-11-06,Time12_SerieA,Time6_SerieA,Brasileiro Série A,23,D
2,0,1.4,1.2,0.4,0.8,1.5379473220615083,0.822070102746083,2106-11-13,Time20_SerieA,Time7_SerieA,Brasileiro Série A,1,H
3,0,1.8,1.2,0.4,1.2,1.612920545537126,0.868385834545089,2106-11-20,Time1_SerieA,Time2_SerieA,Brasileiro Série A,25,H
1,1,1.4,1.0,2.0,0.8,1.499773900676706,1.0587451661538752,2106-11-27,Time3_SerieA,Time20_SerieA,Brasileiro Série A,2,D
1,0,0.6,1.4,0.6,1.2,1.4338842722194525,0.8962889738731465,2106-12-04,Time4_SerieA,Time6_SerieA,Brasileiro Série A,30,H
0,0,0.6,1.0,1.0,0.4,1.3635867233315615,0.8556791452477224,2106-12-11,Time3_SerieA,Time18_SerieA,Brasileiro Série A,3,D
0,2,0.4,1.6,1.8,1.4,1.4358002109237151,1.113683875945428,2106-12-18,Time3_SerieA,Time5_SerieA,Brasileiro Série A,21,A
0,2,1.2,1.2,0.6,1.4,1.5017778803001816,0.9211916485324309,2106-12-25,Time9_SerieA,Time8_SerieA,Brasileiro Série A,25,A
1,2,0.4,1.0,1.8,1.4,1.3315178937503571,1.113683875945428,2107-01-01,Time12_SerieA,Time11_SerieA,Brasileiro Série A,20,A
3,2,0.4,1.2,1.4,0.4,1.3654087313070071,0.911552305997618,2107-01-08,Time1_SerieA,Time15_SerieA,Brasileiro Série A,22,H
1,0,0.6,1.2,1.0,1.2,1.3982938018858495,0.9548138288888376,2107-01-15,Time19_SerieA,Time17_SerieA,Brasileiro Série A,21,H
3,1,2.2,1.2,0.6,0.8,1.691548630370927,0.8484850161426967,2107-01-22,Time18_SerieA,Time6_SerieA,Brasileiro Série A,33,H
2,0,1.4,0.8,0.4,0.8,1.4625479825511625,0.822070102746083,2107-01-29,Time10_SerieA,Time1_SerieA,Brasileiro Série A,38,H
2,1,1.4,1.0,1.0,0.8,1.499773900676706,0.9038884228566628,2107-02-05,Time16_SerieA,Time18_SerieA,Brasileiro Série A,15,H
0,1,1.8,1.0,1.0,1.6,1.5728862122659035,1.0086083910181172,2107-02-12,Time20_SerieA,Time12_SerieA,Brasileiro Série A,15,A
1,1,1.6,1.6,0.2,1.0,1.6561838837890046,0.8186070280163017,2107-02-19,Time8_SerieA,Time17_SerieA,Brasileiro Série A,25,D
0,1,0.8,0.4,0.4,1.2,1.2950052088722623,0.868385834545089,2107-02-26,Time11_SerieA,Time18_SerieA,Brasileiro Série A,21,A
0,0,0.6,0.8,0.8,1.0,1.3297411098714822,0.9000806780605921,2107-03-05,Time8_SerieA,Time20_SerieA,Brasileiro Série A,24,D
1,2,0.2,0.6,2.2,1.2,1.2364595495793569,1.1543317478586317,2107-03-12,Time4_SerieA,Time20_SerieA,Brasileiro Série A,5,A
1,0,1.8,0.4,1.6,1.6,1.4586473246983984,1.1089923411543336,2107-03-19,Time13_SerieA,Time6_SerieA,Brasileiro Série A,6,H
0,0,0.8,0.8,1.8,1.6,1.3617671466523178,1.1446266946617103,2107-03-26,Time7_SerieA,Time2_SerieA,Brasileiro Série A,23,D
2,0,2.0,0.8,1.0,1.0,1.5707873453423902,0.9290022421480278,2107-04-02,Time3_SerieA,Time11_SerieA,Brasileiro Série A,4,H
1,0,1.0,1.2,0.8,1.0,1.466459071391203,0.9000806780605921,2107-04-09,Time14_SerieA,Time11_SerieA,Brasileiro Série A,27,H
4,0,1.2,1.4,0.6,1.4,1.540002308545804,0.9211916485324309,2107-04-16,Time18_SerieA,Time13_SerieA,Brasileiro Série A,18,H
1,3,0.8,1.0,0.4,1.2,1.396427911914124,0.868385834545089,2107-04-23,Time12_SerieA,Time5_SerieA,Brasileiro Série A,21,A
5,0,2.2,1.2,0.8,0.8,1.691548630370927,0.8757486985766706,2107-04-30,Time5_SerieA,Time20_SerieA,Brasileiro Série A,28,H
3,0,1.2,0.8,1.0,0.2,1.4281517822917658,0.8325474772600828,2107-05-07,Time6_SerieA,Time18_SerieA,Brasileiro Série A,35,H
2,3,0.2,1.2,0.6,0.2,1.333297051746216,0.7815168795392383,2107-05-14,Time19_SerieA,Time8_SerieA,Brasileiro Série A,22,A
0,1,0.4,1.2,1.8,1.6,1.3654087313070071,1.1446266946617103,2107-05-21,Time17_SerieA,Time19_SerieA,Brasileiro Série A,23,A
2,0,1.6,1.6,0.2,0.6,1.6561838837890046,0.7749462702631007,2107-05-28,Time20_SerieA,Time15_SerieA,Brasileiro Série A,3,H
0,3,2.2,1.2,1.0,0.8,1.691548630370927,0.9038884228566628,2107-06-04,Time1_SerieA,Time16_SerieA,Brasileiro Série A,10,A
